"","gene","log2fc","pval","avg_expr","celltype"
"743","Nr5a2",6.25579229719459,7.03598408340436e-264,0.710877459555303,"Endothelial_cells"
"744","Nlrp1c-ps",5.52210126638973,2.46011963315863e-262,-0.606604469050147,"Immune_cells"
"745","Il1rn",5.61573633784583,3.41989980390995e-261,-1.05399788620441,"Immune_cells"
"746","Gm38843",5.06409888991143,7.64324648908302e-261,-1.10560471028415,"Immune_cells"
"747","Nlrp1a",5.20385713066272,9.00719611821663e-259,-0.885797493854895,"Immune_cells"
"748","Gipc3",5.0079918532897,1.32333418872589e-258,-0.898545465651615,"Endothelial_cells"
"749","Il1a",8.20515268190537,3.79540410168679e-255,-0.163675103310152,"Immune_cells"
"750","Ptgfr",5.26131323728223,1.86996556648795e-254,-0.912352551474356,"Mesenchymal_cells"
"751","Crybb1",6.39678673080028,1.30226761913656e-253,-0.309144289999384,"Immune_cells"
"752","Ermap",5.75543897842813,6.47581269707522e-251,-0.686128376955855,"Immune_cells"
"753","Sirpb1b",5.3024202363114,1.32287998296111e-250,-0.789050330834996,"Immune_cells"
"754","Csk",2.86632918141084,5.93771988927039e-250,4.00613267609756,"Immune_cells"
"755","Atp8b4",6.36027417312696,1.70727189261693e-249,0.160667321485103,"Immune_cells"
"756","Otos",4.79973603558071,4.42631179297727e-249,-1.02002069405036,"Endothelial_cells"
"757","Ifitm6",5.69683529580712,1.33284920630198e-248,-0.971800978393146,"Immune_cells"
"758","Gm56925",4.29879690463576,5.67807010108912e-248,-1.30872496479783,"Pituicytes"
"759","P2rx2",4.90977622517851,5.40073555417795e-247,-0.177749373328078,"Stem_cells"
"760","Il7r",6.16779737301196,1.42131590574422e-246,0.0101239947643182,"Immune_cells"
"761","Clec4e",5.39328840758776,1.80757311773182e-245,-1.0872772950236,"Immune_cells"
"762","Amz1",5.12346135572972,3.06159079479314e-245,1.09787373836934,"Immune_cells"
"763","P2ry10",5.49819867436995,6.2401873642682e-245,-0.888422603135181,"Immune_cells"
"764","ENSMUSG00000113010.3",5.64193229846237,1.0967102140566e-244,-0.669339820362357,"Immune_cells"
"765","Lix1",4.86715398396486,1.26408540429771e-244,2.57786431438339,"Pituicytes"
"766","Lmo1",5.01046143151344,1.5698798288421e-244,3.79516606928364,"Pituicytes"
"767","Itgal",5.89015784187344,2.07799088777999e-244,0.247589014676323,"Immune_cells"
"768","Trpm2",5.8736156212123,2.09670499798585e-244,0.794646450873709,"Immune_cells"
"769","Gm57204",5.27782147102759,8.6896360845489e-244,1.03665233231474,"Immune_cells"
"770","Tbx3os2",5.056372496341,1.63640335584617e-243,-0.940243620544792,"Pituicytes"
"771","Rhog",3.71358633226493,3.34498225588899e-243,2.71187472761623,"Immune_cells"
"772","Dennd1c",5.43313909445043,1.31654331654426e-242,0.523250891735788,"Immune_cells"
"773","Ntpcr",3.49363066557224,1.44958590635781e-242,3.49707652918237,"Immune_cells"
"774","Sh3tc2",5.95136182851368,3.17098044433456e-242,0.0498109365146254,"Endothelial_cells"
"775","Rgs5",7.49543352767325,4.34019020160555e-242,1.27951084747922,"Endothelial_cells"
"776","Grap2",6.42451857141875,6.45779846709754e-242,0.792975351157003,"Immune_cells"
"777","Ftl1",3.27311970386498,1.81629432584351e-240,6.75878146529137,"Immune_cells"
"778","Serpina3f",5.60583241043745,2.63522456369949e-239,-0.789953861782401,"Endothelial_cells"
"779","2010013B24Rik",5.6314107867287,4.32290046339397e-239,-0.295178010406171,"Immune_cells"
"780","Pik3cb",2.96211157359365,2.13489860611617e-238,4.5770084905912,"Immune_cells"
"781","Sorcs3",6.00824439743412,6.74840375553802e-238,2.16267604521541,"Pituicytes"
"782","Dppa3",4.70831889975703,1.98671610934846e-237,-1.05575215719616,"Immune_cells"
"783","Cass4",5.44156109432744,3.79292002011035e-237,-0.662775340483231,"Immune_cells"
"784","Xylt1",4.33314842671245,7.61015284288517e-237,4.51554136264565,"Immune_cells"
"785","Spns2",5.47615961871189,1.58957219519771e-236,0.112560881342491,"Endothelial_cells"
"786","Ticam2",4.85687853099195,2.54328681600143e-236,-0.815571879391739,"Immune_cells"
"787","Tnfsf13b",5.63586926573795,1.29851627568074e-235,1.42852809951168,"Immune_cells"
"788","Rapsn",5.51445023467916,1.86465969912698e-235,-0.342420852770119,"Immune_cells"
"789","F13a1",5.9937061496913,2.38508206529471e-235,-0.29666504750461,"Immune_cells"
"790","Fasl",5.11164262642241,6.19557908849277e-235,-0.88566458511747,"Immune_cells"
"791","Trbc1",5.95221773275221,1.89872709704837e-234,-0.60368153730231,"Immune_cells"
"792","C7",5.68505755026919,2.51285755651488e-234,-0.265738075789324,"Mesenchymal_cells"
"793","Ncr1",5.22780643925196,2.57483685970061e-233,-1.02699041273057,"Immune_cells"
"794","Gm26520",5.27147203129006,2.79346261923301e-233,-0.471681176566358,"Immune_cells"
"795","Ms4a4b",6.2285600308586,3.70805964631411e-233,-0.441051754773813,"Immune_cells"
"796","Tnfaip3",5.20784015129002,6.05461302992084e-233,2.29373248337791,"Immune_cells"
"797","Cd180",4.7708623074085,5.08471034882475e-232,2.33099000006362,"Immune_cells"
"798","Il18rap",5.19159480065794,1.06800753908179e-231,-0.891227840418782,"Immune_cells"
"799","Cyp7b1",3.20714142382711,1.38359580150684e-231,5.90627132241126,"Mesenchymal_cells"
"800","Cd300lg",5.43649464177032,2.38371655832237e-231,-0.282307285020431,"Endothelial_cells"
"801","Gpr141",5.43881926548294,6.7795228886436e-231,-0.256541935264433,"Immune_cells"
"802","Treml4",4.7707552936649,9.05597929955034e-231,-1.09990181119833,"Immune_cells"
"803","Pm20d1",5.37856601647701,1.77153533608613e-230,-0.68221781151786,"Pituicytes"
"804","Scgb3a1",5.31199844026205,1.99707232210191e-230,-0.818268334602651,"Endothelial_cells"
"805","Entpd2",4.99804310258626,2.89727621326028e-230,0.131815476990231,"Mesenchymal_cells"
"806","Gm67348",4.9371204689087,9.72088582610792e-230,0.0209296674394111,"Endothelial_cells"
"807","Slc16a6",4.9010480739273,1.54761184273485e-229,2.51570128182047,"Immune_cells"
"808","Nfkbid",5.32567178221787,2.20954949294063e-229,1.85268684489027,"Immune_cells"
"809","Ccl19",6.3787735373168,2.42051680557761e-229,-0.597845931626506,"Mesenchymal_cells"
"810","E330020D12Rik",6.06513972206379,5.50839982765069e-229,0.125870665581895,"Immune_cells"
"811","Slc7a10",5.80105318843984,7.88558589315276e-229,0.0076944263295405,"Pituicytes"
"812","Ptn",4.68488240838196,1.42161889566492e-228,6.44247168624126,"Pituicytes"
"813","Gm3289",4.68782767846366,3.03050248407977e-228,-0.0703790209001129,"Stem_cells"
"814","Cxcl12",6.32411299791845,2.81782815944723e-227,2.1840422653388,"Mesenchymal_cells"
"815","Dcstamp",5.71099669358194,4.85169754953961e-227,-0.835555729167927,"Immune_cells"
"816","Rnf149",2.91869924596206,7.07505391747157e-227,4.31675806995765,"Immune_cells"
"817","Adam33",4.99919950488096,3.4184295507838e-226,-0.707354617325319,"Immune_cells"
"818","Gm37800",4.62410299208051,4.34453449969998e-226,-1.11533198018881,"Immune_cells"
"819","Ptpn7",4.84579330163181,6.3274685368657e-226,-0.829333359718575,"Immune_cells"
"820","Mcemp1",5.19424346414767,6.90581999132944e-226,-0.885029754277365,"Immune_cells"
"821","Gclc",2.53624073141191,3.57458128605591e-225,5.99755242777477,"Stem_cells"
"822","Art2a",4.33887210403632,9.69044783979809e-225,-1.20688331134921,"Immune_cells"
"823","Cndp2",2.84470618755545,2.13967926414908e-224,3.84213997337109,"Immune_cells"
"824","Nlrc4",5.43549385043428,6.02040828591485e-224,0.443746051383897,"Immune_cells"
"825","Folr1",5.76742889206962,9.52738465820907e-224,2.92550462498514,"Stem_cells"
"826","Unc93a",3.96382767864645,1.03129065334857e-222,-0.569838406560067,"Stem_cells"
"827","Sctr",4.8047075072712,1.13281528664684e-222,0.0501439058395725,"Stem_cells"
"828","Slc22a4",4.17582453632856,1.15879462461955e-222,3.17438923612595,"Stem_cells"
"829","Klrc1",4.72632175426429,1.29481305975501e-222,-1.12021828662939,"Immune_cells"
"830","Gimap7",4.89565025920462,2.57138746695929e-222,-0.999123867614638,"Immune_cells"
"831","Tbx18",4.61333934250269,3.25190400934331e-222,-1.00948153554,"Mesenchymal_cells"
"832","Tekt1",4.28261269685024,6.53942686819864e-222,3.98172255792235,"Corticotrophs"
"833","Dock11",4.28252933913747,6.58251897178525e-222,3.66028675715502,"Immune_cells"
"834","Tnfaip8l1",4.96840113475863,6.77482892802517e-222,1.03452194859675,"Endothelial_cells"
"835","Hpgd",5.68950168869821,1.40371367626902e-221,1.98435241229124,"Immune_cells"
"836","Nkg7",6.57672010350275,3.08942395814344e-221,-0.498016610635518,"Immune_cells"
"837","Sema3g",4.75207213424414,6.12478149472297e-221,-0.834210365913495,"Endothelial_cells"
"838","Slc25a21",5.02319871175718,7.55607108088442e-221,2.20447002307743,"Mesenchymal_cells"
"839","Fbln2",5.90456503048102,2.58302275430055e-220,0.452901647311223,"Pituicytes"
"840","Gimap9",4.5149307329944,3.4386421877577e-220,1.63544999661382,"Endothelial_cells"
"841","Vsig2",4.37155273672823,4.4805832798724e-220,-0.937758988176022,"Endothelial_cells"
"842","Cpxm2",5.45618949052984,2.75640155337959e-219,2.00478981475084,"Stem_cells"
"843","BC035947",4.77952349408928,1.5573718815974e-218,0.0892731685849628,"Stem_cells"
"844","Ctsk",5.62972929278367,3.09378446118907e-218,1.26979072517249,"Mesenchymal_cells"
"845","Rfx4",5.27519370099017,3.87908656185657e-218,3.79367106418811,"Stem_cells"
"846","D630003M21Rik",5.06361560106578,4.80079737363893e-218,-0.484625141788083,"Mesenchymal_cells"
"847","Ltb",5.52378413521992,5.02637601830598e-218,-0.177773591167855,"Immune_cells"
"848","Spns3",4.97793186392348,5.78551262511173e-218,-0.683297397122976,"Immune_cells"
"849","Gm26973",4.87955315889156,1.30865260929527e-217,-0.99988844227461,"Pituicytes"
"850","ENSMUSG00000121399.1",4.8297427879915,1.53587005397022e-217,-0.769539358036071,"Immune_cells"
"851","Rtp3",4.56769862969338,2.0208200166023e-217,-1.00692483428886,"Endothelial_cells"
"852","Apoe",7.34015477055023,2.54876040460574e-217,6.04227909194851,"Immune_cells"
"853","Gm56503",4.1384369828006,9.06300470797861e-217,-1.0950715876224,"Mesenchymal_cells"
"854","Gm41177",4.94023198049406,1.04571005840178e-216,0.952429857623521,"Stem_cells"
"855","Adra2c",5.12910844947119,1.43316559692215e-216,-0.789412477576677,"Mesenchymal_cells"
"856","Ly6c2",6.022506848582,1.95704157299586e-216,-0.795817391738536,"Immune_cells"
"857","Matn2",5.35213848141679,2.39043829083205e-216,1.60437538869614,"Mesenchymal_cells"
"858","Tmem88",5.10197418620897,3.20234421684645e-216,1.00487514890516,"Endothelial_cells"
"859","Adgrg5",4.5456358439277,2.70961363252664e-215,-1.07622828660053,"Immune_cells"
"860","Pax6",4.93817653173175,2.87558175967789e-215,2.40806792728372,"Stem_cells"
"861","S1pr3",5.13592212371008,4.77270994387793e-215,0.809314364307154,"Mesenchymal_cells"
"862","Ptgis",5.62873923145323,6.29249056901103e-215,0.988849916253273,"Mesenchymal_cells"
"863","Ano3",5.29482602446701,1.45550775031299e-214,2.5660402124693,"Corticotrophs"
"864","Sele",4.60082329786062,1.81313815902877e-214,-1.18795719100857,"Endothelial_cells"
"865","Cdh8",5.79914776929349,2.55717387762099e-214,3.12189479664383,"Corticotrophs"
"866","Kcnt2",5.80605392487035,3.74749951883466e-214,2.75962658097716,"Mesenchymal_cells"
"867","Higd1b",5.4410420718966,3.76078388645696e-214,-0.929932889646361,"Endothelial_cells"
"868","Col19a1",5.48936754878941,6.33483936479373e-214,1.05967678421279,"Melanotrophs"
"869","Zic4",5.10989346823546,9.17653825146162e-214,-0.557774776607387,"Mesenchymal_cells"
"870","Gjb6",5.32536599548253,1.38934198694372e-213,-0.629721953189449,"Mesenchymal_cells"
"871","Prkd2",2.47041777253528,3.02233156203304e-213,4.78104760720922,"Endothelial_cells"
"872","Dock10",6.3145643143444,3.30039607465634e-213,3.14238515039932,"Immune_cells"
"873","5830432E09Rik",4.59243425137294,8.46377301997849e-213,-0.94810426658971,"Immune_cells"
"874","Rbpms",5.40401583379811,9.17749385832675e-213,5.97043311081953,"Stem_cells"
"875","Mgp",7.48263152436906,3.34111983840111e-212,3.15142275992139,"Mesenchymal_cells"
"876","Cys1",4.86629400808991,5.15247524450437e-212,0.0917249832378523,"Mesenchymal_cells"
"877","Gm20743",4.95935620805986,6.96940800446205e-212,0.852156143223317,"Stem_cells"
"878","Plcg2",4.6304328385519,7.03863586344639e-212,3.21144207873196,"Immune_cells"
"879","Trpc7",4.70470972160174,1.57005273393713e-211,0.275555858503683,"Melanotrophs"
"880","Ptprt",5.63612953333249,2.69868873041486e-211,3.57735464181302,"Pituicytes"
"881","Dok4",4.4519031272689,7.54058743798185e-211,1.17427221547989,"Endothelial_cells"
"882","Cldn10",6.36697735627366,7.86561573315471e-211,1.97571902966027,"Pituicytes"
"883","Milr1",4.95679816048752,8.03496691203135e-211,0.67797121097604,"Immune_cells"
"884","Lhfpl1",4.97535028926384,8.27265557767061e-211,1.06577939500911,"Stem_cells"
"885","P2ry12",4.91222663745756,1.81694088451045e-210,2.55323821346298,"Immune_cells"
"886","Scara5",5.44300578610163,2.44144411752874e-210,0.887575839938016,"Mesenchymal_cells"
"887","Mpzl2",5.29691654812655,2.64146882627903e-210,1.13812536022687,"Stem_cells"
"888","Flnc",5.25931975661096,3.52498198750373e-210,-0.46809864694465,"Mesenchymal_cells"
"889","2310002F09Rik",5.0201721692712,5.06250603455776e-210,2.10470700234177,"Stem_cells"
"890","Cd36",6.61825343408922,7.78653653380823e-210,0.553822158165217,"Immune_cells"
"891","Eya4",4.7293568923167,1.47449603736368e-209,4.23439113837865,"Stem_cells"
"892","Gm42962",4.95971157981648,2.07541013745429e-209,-0.851514341894193,"Immune_cells"
"893","Psd4",5.38827375326015,3.58857984135552e-209,0.391192497575331,"Immune_cells"
"894","2810433D01Rik",4.78523672592731,3.59728574887078e-209,-0.62642564733466,"Mesenchymal_cells"
"895","Rab32",4.86071346251916,4.03558275646137e-209,0.399693146107459,"Immune_cells"
"896","Gdf3",4.81992371272264,5.97059761023867e-209,-1.09231689588479,"Immune_cells"
"897","Igdcc4",3.81714068608732,7.04009132015028e-209,3.80417807598974,"Gonadotrophs"
"898","H19",5.12516890770381,8.57066634276935e-209,-0.743559538378103,"Mesenchymal_cells"
"899","Adamts15",4.90813619402879,8.90584673290059e-209,-0.0146631190113441,"Mesenchymal_cells"
"900","Aldh1a2",5.99916622059242,1.15619024920296e-208,3.24875372342263,"Stem_cells"
"901","Ano1",6.07169855732993,3.79523006343928e-208,1.13135941818656,"Pituicytes"
"902","Tbx15",5.38125583113177,3.96470866764968e-208,1.39791796022505,"Mesenchymal_cells"
"903","Gm32443",3.83715989182741,9.38358061567796e-208,-0.759431144992932,"Gonadotrophs"
"904","Slc16a11",4.47336861354426,1.19131895095164e-207,2.3875116778401,"Stem_cells"
"905","Basp1",4.03043577002463,1.67849550194011e-207,5.81254978702373,"Immune_cells"
"906","Capn6",4.56959797765902,3.00996852664587e-207,1.51320986898841,"Stem_cells"
"907","Slfn5",4.09803159043155,4.32163170298715e-207,3.25038306163368,"Endothelial_cells"
"908","Emx2os",4.89086894327589,6.35813732381193e-207,-0.813360431655222,"Mesenchymal_cells"
"909","Gzmb",5.38045421912772,8.1109998567781e-207,-1.05396759153064,"Immune_cells"
"910","Cdc42ep2",4.69423385524728,1.52723838460191e-206,1.98992567506596,"Endothelial_cells"
"911","2700033N17Rik",4.70317521706677,1.8760826365634e-206,0.0692978143059843,"Endothelial_cells"
"912","Mob3b",3.41238506058228,2.64095695020466e-206,4.07354431374457,"Stem_cells"
"913","Fap",5.53567111401321,7.84657926597258e-206,1.15186776008795,"Mesenchymal_cells"
"914","Slc9a2",4.24168242889346,1.13196662779381e-205,2.44784823754646,"Stem_cells"
"915","Gm15472",4.61685666773113,1.32265936368679e-205,-0.936917906903591,"Immune_cells"
"916","Rasal1",4.5961923875954,1.33263104647613e-205,0.491477014445968,"Gonadotrophs"
"917","Sp140l1",4.47846279171988,1.4825370702535e-205,-1.02916897211177,"Immune_cells"
"918","Zeb2",5.71517430547995,2.73506102924535e-205,4.70617711841526,"Immune_cells"
"919","Hcar1",4.15757279229221,2.77574647892107e-205,-1.11190629578913,"Mesenchymal_cells"
"920","Ptger4",4.76944024997597,3.73876534065467e-205,2.24007590519096,"Immune_cells"
"921","Lipc",5.28882347806882,5.89253477677735e-205,0.907561597639027,"Endothelial_cells"
"922","Gm26632",5.21654994925593,5.97174972930722e-205,2.23451323794783,"Stem_cells"
"923","Apold1",5.25216560661041,6.83034206378379e-205,2.07465827781906,"Endothelial_cells"
"924","Creb5",5.2772365508908,7.10692583115284e-205,3.24791210361597,"Immune_cells"
"925","Iigp1c",5.91381133264045,7.79140358482797e-205,1.89506344435137,"Endothelial_cells"
"926","Plch1",5.00590576496825,1.04807802802979e-204,4.07105673493286,"Stem_cells"
"927","Tspan15",4.18396339287952,1.49652826130162e-204,3.15144348161138,"Endothelial_cells"
"928","Lox",5.99523865243637,1.721975713622e-204,0.888600934913821,"Mesenchymal_cells"
"929","Ctse",5.13096181030103,2.195434902358e-204,0.241654280454897,"Immune_cells"
"930","Cryba4",5.45023254344261,2.30166925455002e-204,-0.432967939752902,"Immune_cells"
"931","Kctd14",5.27318072406817,2.31145236599218e-204,-0.114571789299953,"Pituicytes"
"932","Itk",6.11453108139817,3.62349300945689e-204,-0.0907961542382356,"Immune_cells"
"933","Pik3cd",4.74007813382574,6.83830669917374e-204,2.19568955012374,"Immune_cells"
"934","Alox15",5.32617772918486,8.41869032297742e-204,0.161801110079445,"Stem_cells"
"935","Eya2",5.29727996912184,4.95069266034044e-203,2.37848761822203,"Mesenchymal_cells"
"936","Gm13056",4.23276515339806,5.70478108720975e-203,-0.82813961936863,"Endothelial_cells"
"937","Gm17225",3.32142248792748,8.29468199346651e-203,-0.767412930180708,"Stem_cells"
"938","Rnf19b",3.1500392950329,1.20730644350642e-202,4.25610966687044,"Immune_cells"
"939","Cd200r4",4.49979372096969,1.51683946953439e-202,-0.955558323352225,"Immune_cells"
"940","Ppp1r17",5.283083793466,1.81804262449037e-202,-0.197541805730373,"Melanotrophs"
"941","Naalad2",5.26023013478536,1.93456368742624e-202,1.3453218067095,"Mesenchymal_cells"
"942","Tead4",5.12067699062559,2.01663186622728e-202,0.6388201053663,"Endothelial_cells"
"943","1810064F22Rik",4.49244094300973,4.51534173899148e-202,-0.0891705675125594,"Gonadotrophs"
"944","Snx8",3.08464936323176,5.75848943108844e-202,3.49030235295557,"Immune_cells"
"945","Tspan32",4.8802778138279,1.24130844931615e-201,-0.26995574606983,"Immune_cells"
"946","Pi16",5.19368230039521,1.50816001866028e-201,0.544949446348017,"Mesenchymal_cells"
"947","Tent5b",4.51897166758291,1.60381869230241e-201,0.340880579569837,"Stem_cells"
"948","Vdr",4.99180074997312,2.20661781264873e-201,1.63033264583081,"Thyrotrophs"
"949","Col9a3",5.42343734920673,5.47622162776161e-201,0.409868318681686,"Pituicytes"
"950","Itgbl1",4.88197049186588,8.50484717321977e-201,3.06990342792387,"Mesenchymal_cells"
"951","Gpr137b-ps",3.35032348930399,9.58927059991527e-201,2.45174532595433,"Immune_cells"
"952","F2rl3",4.35380560416274,9.75889413492554e-201,-0.89923581807238,"Endothelial_cells"
"953","Slc28a3",4.32451570827241,1.72733351462033e-200,0.193763322267696,"Stem_cells"
"954","Capn3",4.78475296904343,3.30248052442062e-200,-0.76754294191891,"Immune_cells"
"955","Apobr",4.98360842844563,4.18469688044589e-200,-0.40746786057319,"Immune_cells"
"956","Galnt9",4.65525637880522,7.59811005238232e-200,1.87248478332294,"Corticotrophs"
"957","Oasl1",5.43379279512855,8.68777848616563e-200,0.549818270836674,"Immune_cells"
"958","Rassf4",3.99148081702382,9.64172892825952e-200,3.88318752609739,"Immune_cells"
"959","Aqp4",5.26562358220364,1.19741106818303e-199,1.17234752355356,"Stem_cells"
"960","Ngfr",4.87753428913745,1.21271374323516e-199,-0.756284771748475,"Pituicytes"
"961","Emx2",4.59671657055435,1.53255482351909e-199,-1.09599664343573,"Mesenchymal_cells"
"962","Cxcl9",5.99604998727618,1.86255048003147e-199,-0.589407707596242,"Immune_cells"
"963","Endou",4.69287795542358,2.25428658830033e-199,0.143161074036059,"Endothelial_cells"
"964","Phgdh",4.3440070168943,2.92414886348464e-199,2.79534788102656,"Stem_cells"
"965","Sncg",5.09827068250008,2.9560500024433e-199,-0.475456622202908,"Endothelial_cells"
"966","Ppp1r16b",5.09636210634058,3.01390971686742e-199,2.44776655128243,"Endothelial_cells"
"967","Atp10b",4.72221917374921,4.62636815936894e-199,0.519630525786745,"Stem_cells"
"968","Sfrp2",5.22474450425409,6.5217824764458e-199,-0.402039013589233,"Pituicytes"
"969","Gm40394",4.14080778221179,8.2413424300595e-199,-0.665836803373153,"Gonadotrophs"
"970","Paqr6",4.98193507685998,1.37981926565846e-198,-0.166268518836673,"Mesenchymal_cells"
"971","Gm56974",4.46725179884043,1.75410395039413e-198,-0.816062872395105,"Immune_cells"
"972","Unc5b",4.7417685969532,1.9976866818929e-198,0.91425538501924,"Endothelial_cells"
"973","Krt18",4.62512743172991,5.85781991336376e-198,4.75446460555737,"Stem_cells"
"974","Hey1",4.3963165546783,6.6653398600719e-198,2.08102680824191,"Stem_cells"
"975","Gm35533",5.66782638441394,8.55039536491438e-198,-0.425948415700999,"Endothelial_cells"
"976","Abca8b",3.81588744822118,1.07468487038924e-197,4.82879182308194,"Pituicytes"
"977","Zc3h12a",3.97226418330158,1.11349209329346e-197,2.16990986070396,"Immune_cells"
"978","Gm867",4.0945199389662,1.1192099775449e-197,-0.368614170013656,"Stem_cells"
"979","Mx1",5.47453150171127,1.65531277068147e-197,-0.274834063404452,"Immune_cells"
"980","Exoc3l",4.72252103378187,1.79728457156251e-197,0.353805131536464,"Endothelial_cells"
"981","Lamb1",5.79139922816757,1.930570121213e-197,2.19023930129492,"Mesenchymal_cells"
"982","Ccl5",7.68496060362743,1.17716924262818e-196,0.649318466979262,"Immune_cells"
"983","Proser2",4.46080555178163,1.26245429786528e-196,2.21057858959358,"Stem_cells"
"984","Pde3a",5.43171247412465,1.30227478879475e-196,2.77571305454875,"Mesenchymal_cells"
"985","Ang",4.41304780322416,2.77635332662967e-196,0.670986560713301,"Immune_cells"
"986","Il27",4.53399026739078,5.8358260246278e-196,-0.807967535672081,"Immune_cells"
"987","Gm57100",4.61162764516167,6.40652456207627e-196,-0.930499151630133,"Pituicytes"
"988","Cav2",4.09916837806323,1.24802490606161e-195,1.83961062097955,"Endothelial_cells"
"989","Prdm16os",4.57155679293057,3.19605935983991e-195,-1.06896358542594,"Pituicytes"
"990","Dusp2",5.7074202909284,3.93841768550973e-195,0.587277369789756,"Immune_cells"
"991","Sh2d3c",3.47957312773668,4.82160525560426e-195,2.71581716750833,"Endothelial_cells"
"992","Dcc",5.02118452203601,5.21433194043946e-195,6.88127823032526,"Melanotrophs"
"993","Ifitm1",6.29534457841779,6.40712202501553e-195,0.589863494382816,"Mesenchymal_cells"
"994","Atp12a",3.91018918020032,8.17563988152375e-195,-0.602072068571863,"Stem_cells"
"995","Metrn",4.51999920408348,9.10178163533065e-195,1.29777117342728,"Pituicytes"
"996","Macc1",4.72106412105194,1.84916243349721e-194,2.40284640655798,"Stem_cells"
"997","Adgrg3",5.18940149703447,2.41632672123729e-194,0.553442034733462,"Endothelial_cells"
"998","Sntg2",4.90439287835305,2.58285374189251e-194,3.65392476837102,"Melanotrophs"
"999","Ccl11",5.91567053762689,5.12801555733538e-194,-0.514216704355702,"Mesenchymal_cells"
"1000","Adam28",5.11227548545501,1.07776148688586e-193,0.294511808110497,"Stem_cells"
"1001","Mir155hg",5.74046807798438,1.45905934697118e-193,-0.220480844240216,"Immune_cells"
"1002","Slit1",4.7158234783,1.56266880690751e-193,2.86321412223462,"Melanotrophs"
"1003","Adgre4",5.05252662574216,1.69300995778117e-193,-0.710383455492101,"Immune_cells"
"1004","ENSMUSG00000103174.3",5.18750093142337,2.41534421996103e-193,-0.22778787690182,"Immune_cells"
"1005","Car13",4.73900694221958,3.66480370699242e-193,0.188688543713745,"Mesenchymal_cells"
"1006","Frem2",4.93543718582283,4.04776260706161e-193,2.46902114127225,"Stem_cells"
"1007","Col9a1",5.17546541746448,5.73297238802899e-193,-0.335178076993122,"Pituicytes"
"1008","Cst3",3.32855424785666,6.86516492282345e-193,7.1870668596988,"Immune_cells"
"1009","Kynu",5.5691588175264,1.07929172299698e-192,0.80230128359135,"Immune_cells"
"1010","Klrc2",4.26031923712558,1.25475420442127e-192,-1.1558247162,"Immune_cells"
"1011","Icos",4.92752537837775,1.26813331049276e-192,-0.939072607981062,"Immune_cells"
"1012","Jph4",4.77543501803347,1.7877447520267e-192,0.883487019306615,"Thyrotrophs"
"1013","Nfkbie",4.25369161251765,5.61107964127408e-192,1.39348986573429,"Immune_cells"
"1014","Tspan11",5.41199438137262,1.33270047840323e-191,0.0934359996081702,"Mesenchymal_cells"
"1015","Kcnk9",5.07227368248632,1.59306322643882e-191,2.5216387336084,"Thyrotrophs"
"1016","Gna14",4.94038485146906,2.19159267257431e-191,3.35982494948467,"Stem_cells"
"1017","Fmod",4.47928781617477,2.20974361819916e-191,-0.89426095325066,"Mesenchymal_cells"
"1018","Gm572",4.0649673219655,3.66378135150579e-191,-0.0469653559237981,"Corticotrophs"
"1019","Ada",4.73018032206983,9.5676573632009e-191,0.461079817296815,"Endothelial_cells"
"1020","Rasgef1b",3.55587192538513,1.46640328186516e-190,5.72371970278321,"Immune_cells"
"1021","Cyp2f2",6.05093034476505,2.56477740919764e-190,3.10879364462212,"Stem_cells"
"1022","Ccl7",6.43978106181182,3.40154332188403e-190,-0.172498069275149,"Immune_cells"
"1023","Cp",4.75026092274537,3.47080877078199e-190,3.31075753914201,"Mesenchymal_cells"
"1024","Gm28417",4.95276925637558,7.40809808368142e-190,-0.34515392538968,"Immune_cells"
"1025","Esm1",6.28734542576634,1.22860174603754e-189,2.23500603397982,"Melanotrophs"
"1026","Sema3e",5.01013569483498,1.8391090773574e-189,3.76759479746883,"Melanotrophs"
"1027","Gm32592",5.08572658389803,3.8138625621676e-189,0.3213645654625,"Stem_cells"
"1028","Srebf1",3.17182204280901,4.9273927201361e-189,4.33357735550015,"Pituicytes"
"1029","Pcsk2os2",4.92242249968813,5.23213316714697e-189,0.408357392492946,"Melanotrophs"
"1030","Otx2os1",5.11024648487301,6.51900188365166e-189,1.565140466226,"Pituicytes"
"1031","Lepr",5.19732268575359,7.66355068553573e-189,0.539565683020635,"Endothelial_cells"
"1032","Traf3ip3",4.61826203385789,8.88083337965285e-189,0.669057067885932,"Immune_cells"
"1033","Cd3e",5.02459184169927,1.18618576131488e-188,-0.863243420991562,"Immune_cells"
"1034","Selp",5.76743693271893,1.51742083977237e-188,-0.542443869861714,"Endothelial_cells"
"1035","Acss1",4.93552805089537,1.58682644264282e-188,1.21938520922823,"Immune_cells"
"1036","Prss8",4.289558496792,3.16159523751107e-188,1.38040816096275,"Stem_cells"
"1037","Slc10a4",4.72335170366815,3.85515084511797e-188,1.55275715658128,"Thyrotrophs"
"1038","Pld5",5.90414358956791,3.89165131667679e-188,3.21064750399205,"Pituicytes"
"1039","Dmrt2",3.383894635847,4.10188103236625e-188,-0.886219095416926,"Melanotrophs"
"1040","Efna1",3.98232359876367,4.36628092577953e-188,2.62117622961549,"Endothelial_cells"
"1041","Cgn",3.94188949455338,6.54750415041211e-188,3.44504512497811,"Stem_cells"
